<name2> <name6> <name4> <name1>	<name2> <name6> <name4> <name1> into default name space .
setattr ( <name1> , <name3> , getattr ( <name6> , <name3> ) )	set <name3> attribute of the <name1> object to value of <name3> attribute of <name6> object .
<name4> getattr ( <name5> , <name3> )	get attribute <name3> from the <name5> object , <name4> it .
<name3> = <name2> ( )	<name3> is an instance of <name2> class .
del <name5>	delete <name5> .
def <name5> ( <name6> ) :	define the function <name5> with an argument <name6> .
return <name2> . gettext_noop ( <name4> )	call the method <name2> .gettext_noop with an argument <name4> .
<name2> = <name6>	substitute <name6> for <name2> .
def gettext ( <name6> ) :	define the function gettext_noop with an argument <name6> .
return <name1> . gettext ( <name6> )	call the method <name1> .gettext with an argument <name6> .
def <name2> ( <name5> , <name1> , <name4> ) :	define the function <name2> with 3 arguments : <name5> , <name1> and <name4> .
return <name6> . ngettext ( <name2> , <name1> , <name3> )	call the method <name6> .ngettext with 3 arguments <name2> , <name1> and <name3> .
def <name3> ( <name1> ) :	define the method <name3> with an argument <name1> .
return <name2> . ugettext ( <name6> )	call the method <name2> .gettext_noop with an argument <name6> .
def <name2> ( <name5> , <name3> , <name1> ) :	define the function <name2> with 3 arguments : <name5> , <name3> and <name1> .
return <name4> . ungettext ( <name5> , <name3> , <name2> )	call the method <name4> .ungettext with 3 arguments <name5> , <name3> and <name2> .
def <name5> ( <name1> , <name3> ) :	define the function <name5> with 2 arguments : <name1> and <name3> .
return <name6> . pgettext ( <name1> , <name5> )	call the method <name6> .pgettext with 2 arguments <name1> and <name5> .
def <name6> ( <name2> , <name5> , <name4> , <name3> ) :	define the function <name6> with 4 arguments : <name2> , <name5> , <name4> and <name3> .
return <name5> . npgettext ( <name3> , <name2> , <name1> , <name6> )	call the method <name5> .npgettext with 4 arguments <name3> , <name2> , <name1> and <name6> .
<name2> = <name5> ( <name3> , <name6> )	call the function <name5> with 2 arguments : <name3> and <name6> , substitute <name2> .
<name3> = <name5> ( <name1> , <name4> . text_type )	call the function <name5> with 2 arguments : <name1> and <name4> .text_type , substitute <name3> .
<name2> = <name1> ( <name6> , <name4> . text_type )	call the function <name1> with 2 arguments : <name6> and <name4> .text_type , substitute <name2> .
def <name1> ( <name2> , <name4> , <name6> = <name3> , ** <name5> ) :	define the function <name1> with 4 arguments : <name2> , <name4> , <name6> set to <name3> and unpacked dictionary <name5> .
<name1> isinstance ( <name6> , <name3> ) :	<name1> <name6> is an instance of <name3> type .
<name3> [ <val5>   ] = <name4>	substitute <name4> for value under the <val5> key of the <name3> dictionary .
proxy = <name6> ( <name5> , <name4> ) ( ** <name2> )	call the function <name6> with 2 arguments : <name5> and <name4> , call the result with an argument , unpacked dictionary <name2> ,
else :	substitute the result for proxy . if not ,
<name3> <name2> ( <name4> ) :	derive the <name3> <name2> from the <name4> base <name3> .
def <name1> ( <name5> , <name6> ) :	define the method <name1> with 2 arguments : <name5> and <name6> .
<name5> isinstance ( <name3> , <name1> ) <name6> <name2> :	<name5> <name3> is an instance of <name1> type <name6> <name2> is true ,
<name3> :	<name3> ,
     <name5> = <name2> [ <name3> ]	substitute value under the <name3> key of the <name2> dictionary for <name5> .
except <name6> :	if <name6> exception is caught ,
\     <name2> <name6> ( 'Your dictionary lacks key \\'%s\\'. '    'Please provide it, because it is required to '    'determine whether string is singular or plural.'    % number ) \	\ <name2> an <name6> with an argument string 'Your dictionary lacks key \\'%s\\'. Please provide it, because it is required to ' \
else :	'determine whether string is singular or plural.' , where '%s' is replaced with number . if not ,
<name5> = <name4>	substitute <name4> for <name5> .
<name4> [ <val5>   ] = <name1>	substitute <name1> for <name4> dictionary value under the <val5> key .
<name4> = <name3> ( ** <name2> )	call the function <name3> with unpacked dictionary <name2> as an argument , substitute the result for <name4> .
<name6> :	<name6> ,
<name3> = <name3> % <name1>	format <name3> with <name1> , substitute the result for <name3> .
except <name1> :	if <name1> exception is caught ,
   pass	do nothing .
<name5> <name1>	<name5> <name1> .
<name6> = <name3> ( <name4> ** <name2> : <name5> ( ) , <name5> ) ( ** <name2> )	call the function <name3> with 2 arguments : <name4> function with unpacked dictionary <name2> as an argument and return value an instance of <name5> class and <name5> , call the result with an argument unpacked dictionary <name2> , substitute the result for <name6> .
<name5> <name4>	<name5> <name4> .
def <name6> ( <name5> , <name1> , <name4> = <name2> ) :	define the function <name6> with 3 arguments : <name5> , <name1> and <name4> set to <name2> .
return <name5> ( <name2> , <name6> , <name4> = <name4> , <name3> = <name3> , number = number )	call the function <name5> with 5 arguments : <name2> , <name6> , <name4> set to <name4> , <name3> set to <name3> ,
def <name5> ( <name6> , <name4> , <name2> = <name1> ) :	and <name2> set to <name2> , return the result . define the function <name5> with 3 arguments : <name6> , <name4> and <name2> set to <name1> .
return <name5> ( <name4> , <name1> . text_type , <name2> = <name2> , <name3> = <name3> , number = number )	call the function <name5> with 5 arguments : <name4> , <name1> .text_type , <name2> set to <name2> , <name3> set to <name3> ,
def <name4> ( <name1> , <name5> , <name2> , <name3> = <name6> ) :	and <name3> set to <name3> , return the result . define the function <name4> with 4 arguments : <name1> , <name5> , <name2> and <name3> set to <name6> .
return <name2> ( <name1> , <name4> . text_type , <name6> = <name6> , <name3> = <name3> , plural = plural , number = number )	call the function <name2> with 6 arguments : <name1> , <name4> .text_type , <name6> set to <name6> , <name3> set to <name3> ,
def <name3> ( <name1> ) :	plural set to plural and number set to number , return the result . define the function <name3> with an argument <name1> .
<name1> <name6> . activate ( <name3> )	call the function <name6> .activate with an argument <name3> , <name1> the result .
def <name1> ( ) :	define the function <name1> .
<name5> <name4> . deactivate ( )	call the function <name4> .deactivate , <name5> the result .
<name2> <name5> ( <name3> ) :	derive the <name2> <name5> from the <name3> base <name2> .
def <name1> ( <name6> , <name5> , <name4> = <name3> ) :	define the method <name1> with 3 arguments : <name6> , <name5> and <name4> set to boolean <name3> .
<name4> . <name3> = <name3>	substitute <name3> for <name4> .language .
<name2> . <name5> = <name5>	substitute <name5> for <name2> .deactivate .
<name2> . old_language = <name4> ( )	call the function <name4> , substitute the result for <name2> .old_language .
def <name2> ( <name4> ) :	define the method <name2> with an argument <name4> .
<name4> <name3> . language <name5> <name1> <name2> :	<name4> <name3> .language <name5> <name1> <name2> ,
<name6> ( <name5> . language )	call the function <name6> with an argument <name5> .language .
else :	if not ,
<name2> ( )	call the function <name2> .
def <name5> ( <name6> , <name3> , <name4> , <name2> ) :	define the method <name5> with 4 arguments : <name6> , <name3> , <name4> and <name2> .
<name6> <name1> . deactivate :	<name6> <name1> .deactivate is true ,
<name5> ( )	call the method <name5> .
else :	if not ,
<name1> ( <name6> . old_language )	call the method <name1> with an argument <name6> .old_language .
def <name2> ( ) :	define the function <name2> .
<name1> <name5> . get_language ( )	call the function <name5> .get_language , <name1> the result .
def <name6> ( ) :	define the function <name6> .
<name1> <name5> . get_language_bidi ( )	call the function <name5> .get_language_bidi , <name1> the result .
def <name2> ( <name6> ) :	define the function <name2> with an argument <name6> .
<name2> <name6> . check_for_language ( <name4> )	call the function <name6> .check_for_language with an argument <name4> , <name2> the result .
def <name1> ( <name6> ) :	define the function <name1> with an argument <name6> .
<name3> <name2> . to_locale ( <name1> )	call the function <name2> .to_locale with an argument <name1> , <name3> the result .
def <name6> ( <name4> , <name3> = <name2> ) :	define the function <name6> with 2 arguments : <name4> and <name3> set to boolean <name2> .
<name3> <name1> . get_language_from_request ( <name5> , <name6> )	call the function <name1> .get_language_from_request with 2 arguments : <name5> and <name6> , <name3> the result .
def <name3> ( <name6> ) :	define the function <name3> with an argument <name6> .
<name2> <name3> . get_language_from_path ( <name6> )	call the function <name3> .get_language_from_path with an argument <name6> , <name2> the result .
def <name1> ( <name4> , <name6> = <name2> ) :	define the function <name1> with 2 arguments : <name4> and <name6> set to <name2> .
<name6> <name3> . templatize ( <name4> , <name1> )	call the function <name3> .templatize with 2 arguments : <name4> and <name1> , <name6> the result .
def <name4> ( ) :	define the function <name4> .
<name4> <name5> . deactivate_all ( )	call the function <name5> .deactivate_all , <name4> the result .
def <name6> ( * <name2> ) :	define the function <name6> with an argument unpacked list <name2> .
<name6> ''   . <name5> ( <name2> ( <name1> ) <name3> <name1> <name4> <name6> )	<name3> every <name1> <name4> <name6> , call the function <name2> with an argument <name1> , <name5> the results <name4> a string , <name6> the result .
<name5> = <name2> ( <name1> , <name3> . text_type )	call the function <name2> with 2 arguments : <name1> and <name3> .text_type , substitute the result for <name5> .
def <name3> ( <name4> ) :	define the function <name3> with an argument <name4> .
<name5> <name6> . conf . locale <name3> <name4>	<name5> <name6> .conf .locale <name3> <name4> .
<name6> :	<name6> ,
<name3> <name6> [ <name1> ]	get the value under the <name1> key of the <name6> dictionary , <name3> it .
except <name2> :	if <name2> exception is caught ,
<name4> <val3>   <name1> <name5> <name2> :	<name4> character <val3> is <name1> contained <name5> <name2> ,
<name1> <name5> ( <val3> % <name6> )	<name1> an <name5> with an argument <val3> , where '%s' is replaced with <name6> .
<name6> = <name1> . <name2> ( <val5>   ) [ 0 ]	<name2> <name1> by character <val5> , substitute the first element of the result for <name6> .
<name6> :	<name6> ,
<name3> <name1> [ <name4> ]	get the <name1> dictionary value under the <name4> key , <name3> the result .
except <name6> :	if <name6> exception is caught ,
<name3> <name5> ( <val6> % ( <name1> , generic_lang_code ) )	<name3> an <name5> with an argument string <val6> , where '%s' is replaced with <name1> ,
\ <name1> = <name3> . compile ( <val2>   ) \	\ and generic_lang_code . call the function <name3> .compile with an argument string <val2> , substitute the result for <name1> . \
def <name2> ( <name1> ) :	define the function <name2> with an argument <name1> .
<name5> <name1> . sub ( ' '   , <name4> . <name6> ( ) )	call <name6> <name4> of the surrounding whitespaces , substitute every occurrence of the whitespace in the <name1> with previous result , <name5> the result .
<name2> <name3> . conf <name6> <name1>	<name2> <name3> .conf <name6> <name1> into default name space .
<name4> <name5> . utils . encoding <name3> <name2>	<name4> <name5> .utils .encoding <name3> <name2> into default name space .
<name6> <name1> . utils . safestring <name3> <name2> , <name4>	<name6> <name1> .utils .safestring <name3> <name2> and <name4> into default name space .
def <name6> ( <name1> , <name3> , <name2> ) :	define the function <name6> with 3 arguments : <name1> , <name3> and <name2> .
<name3> <name5> == <val4> :	<name3> <name5> equals integer <val4> ,
<name1> <name2>	<name1> <name2> .
<name2> <name6>	<name2> <name6> .
<name5> = <name2>	substitute <name2> for <name5> .
def <name6> ( <name4> , <name2> , <name3> ) :	define the function <name6> with 3 arguments : <name4> , <name2> and <name3> .
return <name4> ( <name5> ( <name1> , <name2> , <name6> ) )	call the function <name5> with 3 arguments : <name1> , <name2> and <name6> , use the result as an argument for the call to the <name4> ,
def <name2> ( <name1> , <name6> ) :	return the result . define the function <name2> with 2 arguments : <name1> and <name6> .
return <name3> ( <name2> )	call the function <name3> with an argument <name2> .
def npgettext ( <name2> , <name5> , <name1> , <name6> ) :	define the function ngettext with 4 arguments : <name2> , <name5> , <name1> and <name6> .
<name3> <name5> ( <name4> , <name1> , <name2> )	call the function <name5> with 3 arguments : <name4> , <name1> and <name2> , <name3> the result .
<name2> = <name5> <name3> : <name6>	<name2> is a <name5> function which returns <name6> for any argument <name3> .
<name3> = <name4> = <name6> : <name1>	<name3> and <name4> are <name6> functions returning <name1> .
<name4> = <name3> : <name1> . LANGUAGE_CODE	<name4> is a <name3> function returning <name1> .LANGUAGE_CODE .
<name6> = <name5> : <name3> . LANGUAGE_CODE <name1> <name3> . LANGUAGES_BIDI	<name6> is <name5> function returning boolean True if <name3> .LANGUAGE_CODE is contained <name1> <name3> .LANGUAGES_BIDI .
<name2> = <name5> <name4> : <name3>	<name2> is <name5> function that returns boolean <name3> for every argument <name4> .
def <name3> ( <name2> ) :	define the function <name3> with an argument <name2> .
<name2> isinstance ( <name1> , <name5> ) :	<name2> <name1> is an instance of <name5> .
<name1> <name5> ( <name4> )	call the function <name5> with an argument <name4> , <name1> the result .
<name4> <name5>	<name4> <name5> .
def <name5> ( <name4> ) :	define the function <name5> with an argument <name4> .
<name1> <name5> ( <name3> ( <name4> ) )	call the function <name3> with an argument <name4> , use the result as an argument for the call to the <name5> function , <name1> the result .
<name1> = <name6> = <name2> = <name5>	substitute <name5> for <name1> , <name6> and <name2> .
def <name2> ( <name4> ) :	define the function <name2> with an argument <name4> .
<name3> = <name4> . <name1> ( <val5>   )	<name1> position of <val5> in the index of the <name4> , substitute the result for <name3> .
<name4> <name3> >= <val1> :	<name4> <name3> is greater or equal to integer <val1> ,
return language [ : <name1> ] . lower ( ) + <val3>   + language [ <name1> + 1 : ] . upper ( )	append <val3> to string created from first <name1> elements of languages converted to lowercase ,
else :	convert slice of language string from ( p + 1 ) - th index to the end to uppercase , append it to the previous result , return the resulting string . if not ,
<name3> <name5> . lower ( )	convert <name5> to lowercase and <name3> it .
def <name2> ( <name1> , <name5> = <name6> ) :	define the function <name2> with 2 arguments : <name1> and <name5> set to boolean <name6> .
<name3> <name2> . LANGUAGE_CODE	<name3> <name2> .LANGUAGE_CODE .
def <name5> ( <name3> ) :	define the function <name5> with an argument <name3> .
<name5> <name4>	<name5> <name4> .
<name4> <name5> <name1> <name2>	<name4> <name5> <name1> <name2> into default name space .
<name6> <name4> <name2> <name5>	<name6> <name4> <name2> <name5> into default name space .
<name5> <name4>	<name5> module <name4> .
<name1> <name5>	<name1> module <name5> .
<name6> <name1>	<name6> module <name1> .
<name4> <name1> <name5> <name2>	<name4> module <name1> <name5> <name2> .
<name2> <name1> <name3> <name4>	<name2> <name1> <name3> <name4> into default name space .
<name6> <name4>	<name6> module <name4> .
<name4> <name3> . <name2> <name1> <name2>	<name4> <name3> .apps <name1> <name2> into default name space .
<name1> <name5> . conf <name2> <name6>	<name1> <name5> .conf <name2> <name6> into default name space .
<name3> <name4> . core . exceptions <name5> <name1>	<name3> <name4> .core .exceptions <name5> <name1> into default name space .
<name1> <name3> . dispatch <name4> <name5>	<name1> <name3> .dispatch <name4> <name5> into default name space .
<name5> <name6> . test . signals <name1> <name2>	<name5> <name6> .test .signals <name1> <name2> into default name space .
<name4> <name6> . utils . deprecation <name3> <name2>	<name4> <name6> .utils .deprecation <name3> <name2> into default name space .
<name5> <name6> . utils . encoding <name2> <name4>	<name5> <name6> .utils .encoding <name2> <name4> into default name space .
<name6> <name1> . utils . _os <name2> <name3>	<name6> <name1> .utils ._os <name2> <name3> into default name space .
<name1> <name5> . utils . safestring <name3> <name4> , <name2>	<name1> <name5> .utils .safestring <name3> <name4> and <name2> into default name space .
<name6> <name4> . utils <name2> <name5> , <name3>	<name6> <name4> .utils <name2> <name5> and <name3> into default name space .
<name1> <name2> . utils . six <name6> <name3>	<name1> <name2> .utils .six <name6> <name3> into default name space .
<name2> <name6> . utils . translation <name4> <name5> , <name1> , <name3>	<name2> <name6> .utils .translation <name4> <name5> , <name1> and <name3> into default name space .
<name1> = { }	<name1> is an empty dictionary .
<name5> = <name3> ( )	call the function <name3> , substitute the result for <name5> .
<name2> = <name1>	<name2> is <name1> .
<name2> = <name1>	<name2> is <name1> .
\ <name1> = <val2> \	\ <name1> is a string <val2> . \
"\ accept_language_re = <name3> . compile ( r '' '         ([A-Za-z]{1,8}(?:-[A-Za-z0-9]{1,8})*|\\*)      # ""en"", ""en-au"", ""x-y-z"", ""es-419"", ""*""         (?:\\s*;\\s*q=(0(?:\\.\\d{,3})?|1(?:.0{,3})?))?   # Optional ""q=1.00"", ""q=0.8""         (?:\\s*,\\s*|$)                                 # Multiple accepts per header.         ' ''   , <name3> . VERBOSE ) \"	"\ call the function <name3> .compile with 2 arguments : raw string ""([A-Za-z]{1,8}(?:-[A-Za-z0-9]{1,8})*|\\*)(?:\\s*;\\s*q=(0(?:\\.\\d{,3})?|1(?:.0{,3})?))?(?:\\s*,\\s*|$)"" , \"
language_code_re = <name6> . compile ( r <val4>   , <name6> . IGNORECASE )	and <name6> .VERBOSE , substitute the result for accept_language_re . call the function <name6> .compile with 2 arguments : raw string <val4> and <name6> .IGNORECASE ,
\ <name6> = <name3> . compile ( r <val2>   ) \	\ substitute the result for language_code_re . call the function <name3> .compile with an argument raw string <val2> , substitute the result for <name6> . \
<name4> = {   <val6>   : <val3>   , <val5>   : <val2>   , }	<name4> is an dictionary with 2 initial entries : <val3> for <val6> and <val2> for <val5> .
<name4> = <name5>	substitute <name5> for <name4> .
@  <name3> ( <name6> )	decorator function <name3> with an argument <name6> ,
def <name5> ( ** <name2> ) :	define the function <name5> with an argument unpacked dictionary <name2> .
<name6> <name3> [ <val5>   ] in ( <val2>   , <val1>   ) :	<name6> value under the <val5> key of the <name3> dictionary is equal to string <val2> or strnig <val1> ,
<name3> <name6>	use <name3> variable <name6> .
<name6> = <name2>	<name6> is <name2> .
<name1> . cache_clear ( )	call the method <name1> .cache_clear .
<name3> . cache_clear ( )	call the method <name3> .cache_clear .
def <name6> ( <name2> , <name1> = <name3> ) :	define the function <name6> with 2 arguments <name2> and <name1> set to boolean <name3> .
<name5> = <name6> . <name3> ( <val4>   )	<name3> first index of occurrence of character <val4> in <name6> , substitute it for <name5> .
<name5> <name3> >= <val2> :	<name5> <name3> is greater or equal to integer <val2> ,
<name5> <name4> :	<name5> <name4> is true ,
return <name5> [ : <name1> ] . lower ( ) + <val6>   + <name5> [ <name1> + 1 : ] . lower ( )	convert fist <name1> elements of <name5> to lowercase , append <val6> to it ,
else :	covert to lowercase language elements from ( p + 1 ) - th index to the end , append it to the previous result , return it . if not ,
<name2> len ( <name5> [ <name6> + <val1> : ] ) >  <val3> :	slice <name5> from ( <name6> + <val1> ) - th index to the end , calculate the length of the obtained segment , <name2> it is greater than integer <val3> ,
return <name1> [ : <name2> ] . lower ( ) + <val3>   + <name1> [ <name2> + 1 ] . upper ( ) + <name1> [ <name2> + 2 : ] . lower ( )	convert fist <name2> elements of <name1> to lowercase , append <val3> to it ,
<name3> <name4> [ : <name5> ] . lower ( ) + <val1>   + <name4> [ <name5> + <val2> : ] . upper ( )	covert to lowercase <name4> element at ( <name5> + <val2> ) - th index , append it to the previous result , covert to lowercase <name4> elements from ( <name5> + 2 ) - th index to the end , append it to the previous result , <name3> it . convert fist <name5> elements of <name4> to lowercase , append <val1> to it ,
else :	covert to uppercase language elements from ( p + 1 ) - th index to the end , append it to the previous result , return it . if not ,
<name2> <name1> . lower ( )	convert <name1> to lowercase , <name2> it .
def <name4> ( <name5> ) :	define the function <name4> with an argument <name5> .
<name3> = <name2> . <name4> ( '_'   )	<name4> first index of occurrence of character '-' in <name2> , substitute it for <name3> .
<name4> <name1> >= <val5> :	<name4> <name1> is greater or equal to integer <val5> ,
return <name3> [ : <name6> ] . lower ( ) + '-'   + <name3> [ <name6> + 1 : ] . lower ( )	convert fist <name6> elements of <name3> to lowercase , append '_' to it ,
else :	covert to lowercase locale elements from ( p + 1 ) - th index to the end , append it to the previous result , return it . if not ,
<name1> <name6> . lower ( )	convert <name6> to lowercase and <name1> it .
<name3> <name6> ( <name2> . GNUTranslations ) :	derive the <name3> <name6> from <name2> .GNUTranslations base <name3> .
def <name3> ( <name4> , <name2> ) :	define the method <name3> with 2 arguments : <name4> and <name2> .
<name4> . GNUTranslations . __init__ ( <name2> )	call the method <name4> .GNUTranslations .__init__ with an argument <name2> .
<name1> . __language = <name6>	substitute <name6> for <name1> .__language .
<name2> . __to_language = <name5> ( <name1> )	call the function <name5> with an argument <name1> , substitute it for <name2> .__to_language .
<name1> . __locale = <name5> ( <name2> )	call the function <name5> with an argument <name2> , substitute it for <name1> .__locale .
<name4> . plural = <name2> <name5> : int ( <name5> != <val1> )	<name4> .plural is an <name2> function with an argument <name5> , which returns result of boolean expression <name5> not equal to integer <val1> ,
<name4> . _init_translation_catalog ( )	converted to an integer . call the method <name4> ._init_translation_catalog .
<name5> . _add_installed_apps_translations ( )	call the method <name5> ._add_installed_apps_translations .
<name6> . _add_local_translations ( )	call the method <name6> ._add_local_translations .
<name2> . _add_fallback ( )	call the method <name2> ._add_fallback .
def <name4> ( <name6> ) :	define the method <name4> with an argument <name6> .
<name6> <val2> % <name4> . __language	<name6> a string <val2> , where '%s' is replaced with <name4> .__language .
def <name6> ( <name5> , <name1> , <name3> = <name2> ) :	define the method <name6> with 3 arguments : <name5> , <name1> and <name3> set to boolean <name2> .
translation = <name1> . translation ( <name5> = <val4>   , <name3> = <name3> , languages = [ self . __locale ] , codeset = 'utf-8'   , fallback = use_null_fallback )	call the method <name1> .translation with 5 arguments : <name5> set to string <val4> , <name3> set to <name3> ,
<name4> not hasattr ( <name5> , <val1>   ) :	languages set to a list with an element self .__locale , codeset set to a string 'utf-8' and fallback set to use_null_fallback , substitute the result for <name5> . <name4> <name5> has an attribute <val1> ,
<name2> . _catalog = { }	<name2> ._catalog is an empty dictionary .
<name5> . _info = { }	<name5> ._info is an empty dictionary .
<name1> <name5>	<name1> <name5> .
def <name6> ( <name2> ) :	define the method <name6> with an argument <name2> .
settingsfile = upath ( <name2> . modules [ <name4> . __module__ ] . __file__ )	get the value under the <name4> .__module__ key of the <name2> .modules dictionary ,
localedir = <name2> . <name5> . <name6> ( <name2> . <name5> . dirname ( <name1> ) , <val4>   )	use its __file__ field as an argument for the call to the function upath , substitute the result for <name1> . call the function <name2> .path .dirname with an argument <name1> , <name6> the result an string <val4> into a file <name5> ,
<name1> = <name3>	substitute it for localedir . <name1> is boolean <name3> .
<name6> <name2> . __language == <name4> . LANGUAGE_CODE :	<name6> <name2> .__language equals <name4> .LANGUAGE_CODE ,
<name4> = <name6>	<name4> is boolean <name6> .
<name1> = <name2> . _new_gnu_trans ( <name5> , <name4> )	call the function <name2> ._new_gnu_trans with 2 arguments : <name5> and <name4> , substitute the result for <name1> .
<name3> . _info = <name1> . _info . copy ( )	call the method <name1> ._info .copy , substitute the result for <name3> ._info .
<name4> . _catalog = <name3> . _catalog . copy ( )	call the method <name3> ._catalog .copy , substitute the result for <name4> ._catalog .
def <name1> ( <name4> ) :	define the method <name1> with an argument <name4> .
<name6> :	<name6> ,
<name1> = reversed ( <name6> ( <name2> . get_app_configs ( ) ) )	call the method <name2> .get_app_configs , convert the result in a <name6> , reverse the order of elements , substitute the result for <name1> .
except <name4> :	if <name4> exception is caught ,
"raise <name5> ( <val6> ""apps registry is ready. Check that you don't make non-lazy "" ""gettext calls at import time."" )"	rais an <name5> exception with an argument string <val6>
<name3> <name4> <name5> <name2> :	apps registry is ready . Check that you don ' t make non - lazy gettext calls at import time . . <name3> every <name4> <name5> <name2> ,
<name1> = os . <name6> . <name5> ( <name2> . <name6> , <val3>   )	<name5> <name2> .path and string <val3> into a file <name6> , substitute it for <name1> .
<name3> = <name4> . _new_gnu_trans ( <name6> )	call the method <name4> ._new_gnu_trans with an argument <name6> , substitute the result for <name3> .
<name4> . merge ( <name6> )	call the method <name4> .merge with an argument <name6> .
def <name2> ( <name6> ) :	define the method <name2> with an argument <name6> .
<name3> <name2> <name4> reversed ( <name6> . LOCALE_PATHS ) :	reverse <name6> .LOCALE_PATHS element order , <name3> every <name2> <name4> the result ,
<name1> = <name2> . _new_gnu_trans ( <name3> )	call the function <name2> ._new_gnu_trans with an argument <name3> , substitute the result for <name1> .
<name5> . merge ( <name6> )	call the method <name5> .merge with an argument <name6> .
def <name6> ( <name5> ) :	define the method <name6> with an argument <name5> .
<name6> <name2> . __language == <name5> . LANGUAGE_CODE <name1> <name2> . __language == <val3> :	<name6> <name2> .__language equals <name5> .LANGUAGE_CODE <name1> <name2> .__language equals a string <val3> ,
<name2>	<name2> .
<name5> = <name6> ( <name2> . LANGUAGE_CODE )	call the function <name6> with an argument <name2> .LANGUAGE_CODE , substitute the result for <name5> .
<name2> . add_fallback ( <name5> )	call the method <name2> .add_fallback with an argument <name5> .
def <name1> ( <name2> , <name4> ) :	define the method <name1> with 2 arguments <name2> and <name4> .
<name2> . _catalog . <name1> ( <name3> . _catalog )	<name1> the <name2> ._catalog dictionary with <name3> ._catalog .
def <name2> ( <name1> ) :	define the method <name2> with an argument <name1> .
<name4> <name1> . __language	<name4> <name1> .__language .
def <name2> ( <name5> ) :	define the method <name2> with an argument <name5> .
<name3> <name4> . __to_language	<name3> <name4> .__to_language .
def <name3> ( <name4> ) :	define the function <name3> with an argument <name4> .
<name5> <name4>	use <name5> variable <name4> .
<name1> <name4> <name6> <name2> <name3> :	<name1> <name4> is <name6> contained <name2> <name3> ,
<name5> [ <name2> ] = <name3> ( <name2> )	<name5> dictionary value , under the <name2> key is an instance of <name3> class , created with an argument <name2> .
<name1> <name3> [ <name6> ]	<name1> <name3> dictionary value , under the <name6> key .
def <name4> ( <name3> ) :	define the function <name4> with an argument <name3> .
<name5> <name4> <name6> <name2> :	<name5> <name4> is contained <name6> <name2> ,
"<name2> = ( ""The use of the language code '%s' is deprecated. "" ""Please use the '%s' translation instead."" )"	"<name2> is a string ""The use of the language code '%s' is deprecated. Please use the '%s' translation instead."" ."
<name1> . warn ( <name2> % ( <name5> , _DJANGO_DEPRECATED_LOCALES [ <name5> ] ) , RemovedInDjango19Warning , stacklevel = 2 )	call the method call the function <name1> .warn with 3 arguments : <name2> formatted with <name5> and value under the <name5> key ,
<name1> . value = <name2> ( <name5> )	of the _DJANGO_DEPRECATED_LOCALES dictionary , RemovedInDjango19Warning and stacklevel set to integer 2 . call the function <name2> with an argument <name5> , substitute the result for <name1> .value .
def <name6> ( ) :	define the function <name6> .
<name6> hasattr ( <name4> , <val5> ) :	<name6> <name4> has an attribute <val5> ,
del <name2> . value	delete <name2> .value .
def <name3> ( ) :	define the function <name3> .
<name6> . value = <name1> . NullTranslations ( )	call the method <name1> .NullTranslations , substitute the result for <name6> .value .
def <name1> ( ) :	define the function <name1> .
<name4> = getattr ( <name2> , <val1> , <name5> )	get <val1> attribute of the <name2> object , if it exists substitute it for <name4> , if not <name4> is <name5> .
<name2> <name3> <name6> <name5> <name4> :	<name2> <name3> <name6> <name5> <name4> ,
<name4> :	<name4> ,
<name2> <name6> . to_language ( )	call the method <name6> .to_language , <name2> the result .
except <name1> :	if <name1> exception is caught ,
pass	do nothing .
<name2> <name3> . LANGUAGE_CODE	<name2> <name3> .LANGUAGE_CODE .
def <name4> ( ) :	define the function <name4> .
<name2> = <name4> ( ) . <name1> ( <val5>   ) [ 0 ]	call the function <name4> , <name1> the result by <val5> , substitute the first element of the result for <name2> .
<name1> <name4> <name5> <name6> . LANGUAGES_BIDI	if <name4> is contained <name5> <name6> .LANGUAGES_BIDI , <name1> boolean True , if not , <name1> boolean False .
def <name1> ( ) :	define the function <name1> .
<name2> <name1>	use <name2> variable <name1> .
<name5> = getattr ( <name3> , <val6> , <name1> )	get <val6> attribute of the <name3> object , if it exists substitute it for <name5> , if not <name5> is <name1> .
<name3> <name1> <name5> <name6> <name4> :	<name3> <name1> <name5> <name6> <name4>
<name4> <name3>	<name4> <name3> .
<name1> <name5> <name3> <name6> :	<name1> <name5> <name3> <name6>
<name1> = <name4> ( <name3> . LANGUAGE_CODE )	call the function <name4> with an argument <name3> .LANGUAGE_CODE , substitute the result for <name1> .
<name6> <name2>	<name6> <name2> .
def <name5> ( <name3> , <name4> ) :	define the function <name5> with 2 arguments : <name3> and <name4> .
<name6> <name5>	use <name6> variable <name5> .
\ eol_message = <name2> . <name4> ( str ( <val5>   ) , str ( <val3>   ) ) . <name4> ( str ( <val1>   ) , str ( <val3>   ) ) \	\ <name4> every occurrence of string <val5> in <name2> with <val3> , <name4> every occurrence of string <val1> , \
<name3> = getattr ( <name5> , <val4> , <name2> )	\ in the previous result for with string '\\n' , substitute the result for eol_message . get <val4> attribute of the <name5> object , if it exists substitute it for <name3> , if not <name3> is <name2> . \
<name3> <name4> <name1> <name6> <name5> :	<name3> <name4> <name1> <name6> <name5> ,
<name4> = getattr ( <name1> , <name6> ) ( <name2> )	get <name6> attribute of the object <name1> , call the <name4> with an argument <name2> , substitute the <name4> for <name4> .
