<B> というエクセルファイルの <C> を表データに格納し、 <A> とする	<A> = pd . read_excel ( <B> , sheet_name = <C> )	<A> = pd . read_excel ( <B> , sheet_name = <C> )	= pd . read_excel ( <A> , sheet_name = <C> )	, <A> = pd . read_excel ( <B> , sheet_name = <C> )	df = pd . read_excel ( <B> , sheet_name = <C> )	= pd . read_excel ( <B> , sheet_name = <C> )
表 <A> に重複はあるのかどうか確認	<A> . duplicated ( )	df . duplicated ( subset = <A> )	<A> . duplicated ( )	. duplicated ( )	if <A> . duplicated ( )	duplicated
表データ <A> の <B> カラムと <C> カラムの相関を調べる	<A> [ [ <B> , <C> ] ] . corr ( )	<A> [ [ <B> , <C> ] ] . corr ( )	marker [ <A> [ <B> , <C> ] ] . corr ( )	[ <A> [ <B> , <C> ] ] . corr ( )	[ <A> [ [ <B> , <C> ] ] . corr ( )	if <A> [ [ <B> , <C> ] ] . corr ( )
データフレーム <A> に重複はあるかどうか確認	<A> . duplicated ( )	df . duplicated ( subset = <A> )	<A> . duplicated ( )	duplicated <A> . duplicated ( )	df . duplicated ( )	duplicated
データフレーム <A> の列名を <B> から <C> にリネームして、置き換える	<A> . rename ( columns = { <B> : <C> } , inplace = True )	markerfacecolor = <A> . rename ( columns = { <B> : <C> } )	<A> = <A> . rename ( columns = { <B> : <C> } )	<A> . rename ( columns = { <B> : <C> } , inplace = True )	df = <A> . rename ( columns = { <B> : <C> } )	df . rename ( columns = { <B> : <C> } , inplace = True )
表 <A> 内の未入力の値を <B> に置換して、再代入する	<A> = <A> . fillna ( <B> )	<A> = <A> . fillna ( <B> )	= <A> . fillna ( <B> )	<B> <A> = <A> . fillna ( <B> )	fillna <A> = <A> . fillna ( <B> )	range = <A> . fillna ( <B> )
データフレーム <A> 中の列に存在する <B> の個数の合計を調べる	<A> . isin ( [ <B> ] ) . sum ( )	<A> . isin ( [ <B> ] ) . sum ( )	pd . isin ( [ <A> , <B> ] ) . sum ( )	df . isin ( [ <A> , <B> ] ) . sum ( )	. isin ( [ <A> , <B> ] ) . sum ( )	if <A> . isin ( [ <B> ] ) . sum ( )
<A> の <B> と <C> 表属性と <D> の箱ひげ図を一枚のグラフで作図する	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	for plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	boxplot plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	sns . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	kind plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )
表データ <A> の <B> に重複があるならば	if <A> . duplicated ( subset = <B> ) :	duplicated : <A> . duplicated ( subset = <B> ) :	pd . duplicated ( subset = <A> [ <B> ] ) :	sns . duplicated ( subset = <A> [ <B> ] ) :	for if <A> . duplicated ( subset = <B> ) :	if <A> . duplicated ( subset = <B> ) :
x 座標のラベルを <A> とセットする	plt . xlabel ( <A> )	plt . xlabel ( <A> )	for plt . xlabel ( <A> )	xlabel plt . xlabel ( <A> )	labels = <A>	labels = plt
<A> を縦軸、 <B> を x 座標として、散布図を作画する	plt . scatter ( <A> , <B> )	pd . scatter ( <A> , <B> )	plt . scatter ( <A> , <B> )	kind = <A> . plot ( <B> )	scatter <A> . plot ( <B> )	kind = <A> . plot ( <B> , y =
表データ <A> をカラム <B> を元に昇順でソートして、 <A> とする	<A> = <A> . sort_values ( <B> )	<B> <A> = <A> . sort_values ( <B> )	= <A> . sort_values ( <B> )	df = <A> . sort_values ( <B> )	<A> = <A> . sort_values ( <B> )	range = <A> . sort_values ( <B> )
<A> 列を項目名としてデータを結合する	pd . merge ( df1 , df2 , on = <A> )	pd . merge ( df1 , df2 , on = <A> )	merge pd . merge ( df1 , df2 , on = <A> )	. pd . merge ( df1 , df2 , on = <A> )	. merge ( df1 , df2 , on = <A> )	df1 . merge ( df1 , df2 , on = <A> )
<A> を <B> 列の値に基づいてソートして、 <A> とする	<A> = <A> . sort_values ( <B> )	<B> <A> = <A> . sort_values ( <B> )	df = <A> . sort_values ( <B> )	<A> = <A> . sort_values ( <B> )	range = <A> . sort_values ( <B> )	= <A> . sort_values ( <B> )
表 <A> の <B> と表データ <A> の <C> と <A> 表データの列 <D> についての箱ひげ図を描画する	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	for plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	sns . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	boxplot plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	kind = plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] )
データフレーム <A> <B> と <A> <C> と表データ <A> <D> カラムについての箱ひげ図を描写する	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	for plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	sns . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	boxplot plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	kind plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )
データフレーム <A> を <B> コラムを元に並び替え、置き換える	<A> = <A> . sort_values ( <B> )	<A> = <A> . sort_values ( <B> )	= <A> . sort_values ( <B> )	df = <A> . sort_values ( <B> )	<A> . sort_values ( <B> , inplace = True )	df . sort_values ( <B> , inplace = True )
<A> 内の <B> に重複がある行を削除する	<A> . drop_duplicates ( subset = <B> )	<A> . drop_duplicates ( subset = <B> )	<B> <A> . drop_duplicates ( subset = <B> )	df . drop_duplicates ( subset = <B> )	plt . drop_duplicates ( subset = <A> )	if <A> . drop_duplicates ( subset = <B> )
<A> ( データフレーム ) の <B> とカラム <C> を降順にし、置き換える	<A> = <A> . sort_values ( [ <B> , <C> ] , ascending = False )	<A> . sort_values ( [ <B> , <C> ] , ascending = False , inplace = True )	df . sort_values ( [ <A> , <B> , <C> ] , ascending = False , inplace = True )	<A> = <A> . sort_values ( [ <B> , <C> ] , ascending = False )	X = <A> . sort_values ( [ <B> , <C> ] , ascending = False )	df = <A> . sort_values ( [ <B> , <C> ] , ascending = False )
<A> 表属性に重複が存在するのか表示してみる	df . duplicated ( subset = <A> )	. duplicated ( subset = <A> )	df . duplicated ( subset = <A> )	<A> . duplicated ( )	if df . duplicated ( subset = <A> )	if <A> . duplicated ( )
<B> 内の重複している行を削除を <A> とする	<A> = <B> . drop_duplicates ( )	<A> = <B> . drop_duplicates ( )	<B> <A> = <B> . drop_duplicates ( )	= <B> . drop_duplicates ( )	range = <B> . drop_duplicates ( )	plt . drop_duplicates ( )
表データ <A> の表属性 <B> が <C> または <D> のデータを得る	<A> [ <A> [ <B> ] . isin ( [ <C> , <D> ] ) ]	sns <A> [ <A> [ <B> ] . isin ( [ <C> , <D> ] ) ]	if <A> [ <A> [ <B> ] . isin ( [ <C> , <D> ] ) ]	sns . pairplot ( <A> [ <B> , <C> , <D> ] ] )	<D> <A> [ <A> [ <B> ] . isin ( [ <C> , <D> ] ) ]	sns . pairplot ( <A> [ [ <B> , <C> , <D> ] ] )
表データ <A> 内の <B> を NaN に置換し、 NaN が存在する行をドロップ	<A> . replace ( <B> , np . nan ) . dropna ( )	<A> . replace ( <B> , np . nan ) . dropna ( )	<B> <A> . replace ( <B> , np . nan ) . dropna ( )	sklearn <A> . replace ( <B> , np . nan ) . dropna ( )	if <A> . replace ( <B> , np . nan ) . dropna ( )	sklearn . replace ( <B> , np . nan ) . dropna ( )
<A> を <B> という名前でエクセルファイルに書き込む	<A> . to_excel ( <B> )	pd . read_excel ( <A> , sheet_name = <B> )	<A> . to_excel ( <B> )	to_excel <A> . to_excel ( <B> )	df . to_excel ( <B> )	pd . read_excel ( <A> )
<B> を <C> 区切りで読み込み、 <A> とする	<A> = pd . read_csv ( <B> , sep = <C> )	<A> = pd . read_csv ( <B> , sep = <C> )	, <A> = pd . read_csv ( <B> , sep = <C> )	range = ( <A> , <B> , sep = <C> )	range = ( <A> , <B> , <C> )	range = ( <B> , <C> )
<A> の各行に重複があるかどうか検出する	<A> . duplicated ( )	<A> . duplicated ( )	pd . duplicated ( )	plt . duplicated ( )	df . duplicated ( )	if <A> . duplicated ( )
そこで、黄色をマーカーの輪郭色にする	markeredgecolor = 'yellow'	markeredgewidth = 'yellow'	'yellow' = 'yellow'	markeredgecolor = 'yellow'	markersize = 'yellow'	markerfacecolor = 'yellow'
表 <B> とデータフレーム <C> に対して、表属性 <D> をキーとしてデータを内部結合し、 <A> とする	<A> = pd . merge ( <B> , <C> , on = <D> )	= pd . merge ( <B> , <C> , on = <D> )	<A> = pd . merge ( <B> , <C> , on = <D> )	<B> <A> = pd . merge ( <B> , <C> , on = <D> )	df = pd . merge ( <B> , <C> , on = <D> )	, <A> = pd . merge ( <B> , <C> , on = <D> )
表 <A> 中の重複している行を消し、 <A> とする	<A> = <A> . drop_duplicates ( )	<A> = <A> . drop_duplicates ( )	= <A> . drop_duplicates ( )	<B> <A> = <A> . drop_duplicates ( )	sep = <A> . drop_duplicates ( )	range = <A> . drop_duplicates ( )
ファイル <A> をデータフレームに格納する	pd . read_csv ( <A> )	pd . read_csv ( <A> )	. pd . read_csv ( <A> )	. read_csv ( <A> )	to_csv pd . read_csv ( <A> )	to_csv . read_csv ( <A> )
表データ <A> のコラム <B> を落とし、置き換える	<A> . drop ( <B> , axis = 1 , inplace = True )	<A> . drop ( <B> , axis = 1 , inplace = True )	markerfacecolor = <A> . drop ( <B> , axis = 1 )	<B> <A> . drop ( <B> , axis = 1 , inplace = True )	<A> = <A> . drop ( <B> , axis = 1 )	marker = <A> . drop ( <B> , axis = 1 )
カンマ区切りで <B> から表データを読んで、 <A> にする	<A> = pd . read_csv ( <B> , sep = ',' )	<A> = pd . read_csv ( <B> , sep = ',' )	= pd . read_csv ( <B> , sep = ',' )	sep = pd . read_csv ( <B> , sep = ',' )	, <A> = pd . read_csv ( <B> , sep = ',' )	sep = ','
データフレーム <A> の <B> を度数分布図でプロットする	plt . hist ( <A> [ <B> ] )	plt . hist ( <A> [ <B> ] )	hist plt . hist ( <A> [ <B> ] )	for plt . hist ( <A> [ <B> ] )	kind plt . hist ( <A> [ <B> ] )	<A> . plt ( <B> )
表 <A> の <C> の年を  <A> [ <B> ] とする	 <A> [ <B> ] = <A> [ <C> ] . dt . year	sns . pairplot ( <A> [ <B> , <C> ] ] )	<A> [ <B> ] = <A> [ <C> ] . dt . year	plt . hist ( <A> [ <B> ] , <C> )	year <A> [ <B> ] = <A> [ <C> ] . dt . year	<B> <A> [ <C> ] = <A> [ <D> ] . dt . year
<A> 軸のラベルを <A> から <B> 、 <C> 、 <D> へ変更する	plt . yticks ( <A> , [ <B> , <C> , <D> ] )	sns . pairplot ( <A> [ [ <B> , <C> , <D> ] ] )	plt . xticks ( <A> , [ <B> , <C> , <D> ] )	sns . pairplot ( <A> [ [ <B> , <C> , <D> ] )	if <A> . rename ( columns = { <B> : <C> , <D> : <E> } )	if <A> [ <B> , <C> , <D> ] ]
そこで、目印の大きさは <A> をする	markersize = <A>	markersize = <A>	markeredgewidth = <A>	fontsize = <A>	marker = <A>	figure = <A>
そこで、マーカーの形状のエッジ色はマゼンタである	markeredgecolor = 'magenta'	markeredgewidth = 'magenta'	markerfacecolor = 'magenta'	markeredgecolor = 'magenta'	activation = 'magenta'	'magenta'
表データ <A> 中に重複はあるかチェックする	<A> . duplicated ( )	<A> . duplicated ( )	. duplicated ( )	duplicated <A> . duplicated ( )	df . duplicated ( )	if <A> . duplicated ( )
<A> コラムを値が小さい順にして、再代入する	df = df . sort_values ( <A> )	df = df . sort_values ( <A> )	X = df . sort_values ( <A> )	<A> = df . sort_values ( <A> )	= df . sort_values ( <A> )	bins = <A>
位置と <D> をキーとして <B> データフレームと <C> データフレームをマージして、 <A> にする	<A> = pd . merge ( <B> , <C> , left_index = True , right_on = <D> )	<B> <A> = pd . merge ( <B> , <C> , left_index = True , right_on = <D> )	, <A> = pd . merge ( <B> , <C> , left_index = True , right_on = <D> )	<A> = pd . merge ( <B> , <C> , left_index = True , right_on = <D> )	= pd . merge ( <B> , <C> , left_index = True , right_on = <D> )	range = pd . merge ( <B> , <C> , left_index = True , right_on = <D> )
データフレーム <A> 中の <B> と <C> カラムに重複はあるのか確認	<A> . duplicated ( subset = [ <B> , <C> ] )	<A> . duplicated ( subset = [ <B> , <C> ] )	. duplicated ( subset = [ <A> , <B> , <C> ] )	for <A> . duplicated ( subset = [ <B> , <C> ] )	df . duplicated ( subset = [ <A> , <B> , <C> ] )	if <A> . duplicated ( subset = [ <B> , <C> ] )
<A> ( データフレーム ) の <B> コラムと <C> コラムを降順にソートし、 <A> とする	<A> = <A> . sort_values ( [ <B> , <C> ] , ascending = False )	X = <A> . sort_values ( [ <B> , <C> ] , ascending = False )	<A> = <A> . sort_values ( [ <B> , <C> ] , ascending = False )	df = <A> . sort_values ( [ <B> , <C> ] , ascending = False )	range = <A> . sort_values ( [ <B> , <C> ] , ascending = False )	<B> <A> = <A> . sort_values ( [ <C> , <D> ] , ascending = False )
表 <A> のコラム <B> の欠損値を <B> の平均値で穴埋めする	<A> [ <B> ] . fillna ( <A> [ <B> ] . mean ( ) )	fillna <A> [ <B> ] . mean ( ) )	<A> [ <B> ] . fillna ( <A> [ <B> ] . mean ( ) )	<B> <A> [ <B> ] . fillna ( <A> [ <B> ] . mean ( ) )	plt <A> [ <B> ] . fillna ( <A> [ <B> ] . mean ( ) )	fillna <A> [ <B> ] . fillna ( <A> [ <B> ] . mean ( ) )
データフレーム <A> の末尾 5 行を確認する	<A> . tail ( )	plt . tail ( <A> )	<A> . tail ( )	tail <A> . tail ( )	tail <A>	tail
表 <A> 中の未入力の値の合計を確認する	<A> . isnull ( ) . sum ( )	<A> . isnull ( ) . sum ( )	pd . isnull ( ) . sum ( )	. isnull ( ) . sum ( )	df . isnull ( ) . sum ( )	isnull . sum ( )
そこで、目印のエッジ色は黄緑を使う	markeredgecolor = 'greenyellow'	end = 'greenyellow'	activation = 'greenyellow'	markeredgecolor = 'greenyellow'	markerfacecolor = 'greenyellow'	for markeredgecolor = 'greenyellow'
表データ <A> の <B> のユニークな要素を見る	<A> [ <B> ] . unique ( )	plt . unique ( <A> [ <B> ] )	<A> [ <B> ] . unique ( )	<B> <A> [ <B> ] . unique ( )	<B> . unique ( )	if <A> [ <B> ] . unique ( )
同じ x 軸と y 軸で <A> 表データの <B> と <A> の <C> 表属性と <A> の <D> 表属性をボックスチャートで描画する	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	pd . plt ( <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	sns . pairplot ( <A> [ [ <B> ] , <A> [ <C> ] , plt ] ] ] )	for plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	boxplot plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )
<A> 内の NaN の数	<A> . isnull ( ) . sum ( )	<A> . isnull ( ) . sum ( )	. isnull ( ) . sum ( )	sklearn . isnull ( ) . sum ( )	isnull . isnull ( ) . sum ( )	plt . isnull ( ) . sum ( )
<B> 区切りでデータフレームを <A> から読み込む	pd . read_csv ( <A> , sep = <B> )	pd . read_csv ( <A> , sep = <B> )	for read_csv ( <A> , sep = <B> )	markeredgecolor = pd . read_csv ( <A> , sep = <B> )	sep = <A>	read_csv sep = <A>
<A> と <B> についての箱ひげ図を表示する	plt . boxplot ( [ <A> , <B> ] )	plt . boxplot ( [ <A> , <B> ] )	kind = plt . boxplot ( [ <A> , <B> ] )	boxplot plt . boxplot ( [ <A> , <B> ] )	. plt . boxplot ( [ <A> , <B> ] )	. plt ( <A> , <B> )
<A> の中の重複する行の数を確認する	<A> . duplicated ( ) . sum ( )	<A> . duplicated ( ) . sum ( )	sklearn . duplicated ( ) . sum ( )	df . duplicated ( ) . sum ( )	if <A> . duplicated ( ) . sum ( )	plt . duplicated ( ) . sum ( )
表 <A> の <B> と <C> に重複があるか	<A> . duplicated ( subset = [ <B> , <C> ] )	if <A> . duplicated ( subset = [ <B> , <C> ] ) :	<A> . duplicated ( subset = [ <B> , <C> ] )	plt . duplicated ( subset = [ <A> , <B> , <C> ] )	df . duplicated ( subset = [ <A> , <B> , <C> ] )	duplicated = <A> . duplicated ( subset = [ <B> , <C> ] )
データフレーム <A> を <B> の値を元に昇順でソートし、再代入する	<A> = <A> . sort_values ( <B> )	<B> <A> = <A> . sort_values ( <B> )	= <A> . sort_values ( <B> )	range = <A> . sort_values ( <B> )	<A> = <A> . sort_values ( <B> )	df = <A> . sort_values ( <B> )
表データ <A> <B> と <A> <C> と <A> 表列 <D> の箱ひげ図を一枚のグラフで描画する	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	sns . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	for plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	boxplot plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	kind plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )
<A> 全体を <B> を元にソートを <A> にする	<A> = <A> . sort_values ( <B> )	<A> = <A> . sort_values ( <B> )	<B> <A> = <A> . sort_values ( <B> )	df = <A> . sort_values ( <B> )	range = <A> . sort_values ( <B> )	range = ( <A> , <B> )
そこで、 <A> を改行文字にする	end = <A>	end = <A>	fillchar = <A>	encoding = <A>	marker = <A>	dtypes
表データ <A> と <B> のどちらにも存在するデータでマージする	pd . merge ( <A> , <B> , how = 'outer' )	pd . merge ( <A> , <B> , how = 'outer' )	merge pd . merge ( <A> , <B> , how = 'outer' )	sns . merge ( <A> , <B> , how = 'outer' )	sns . pairplot ( <A> [ [ <B> , <C> , how = 'outer' )	if <A> . merge ( <B> , how = 'outer' )
表 <A> の中の <B> を欠損に置換し、欠損がある行を削除	<A> . replace ( <B> , np . nan ) . dropna ( )	<B> <A> . replace ( <B> , np . nan ) . dropna ( )	<A> . replace ( <B> , np . nan ) . dropna ( )	<B> <A> = <A> . replace ( <B> , np . nan ) . dropna ( )	sklearn <A> . replace ( <B> , np . nan ) . dropna ( )	if <A> . replace ( <B> , np . nan ) . dropna ( )
表データ <A> の <B> ごとに表属性 <C> の平均	<A> . groupby ( [ <B> ] ) [ <C> ] . mean ( )	<A> . groupby ( [ <B> ] ) [ <C> ] . mean ( )	sklearn <A> . groupby ( [ <B> ] ) [ <C> ] . mean ( )	for <A> . groupby ( [ <B> ] ) [ <C> ] . mean ( )	df . groupby ( [ <A> [ <B> ] ) [ <C> ] . mean ( )	sklearn . groupby ( [ <A> [ <B> ] ) [ <C> ] . mean ( )
カンマ区切りでデータフレームとしてファイル <A> を読み込む	pd . read_csv ( <A> , sep = ',' )	pd . read_csv ( <A> , sep = ',' )	',' = pd . read_csv ( <A> , sep = ',' )	sep . read_csv ( <A> , sep = ',' )	sep . ',' ( <A> , sep = ',' )	sep = <A>
エクセルの <A> をデータフレームにする	pd . read_excel ( <A> )	pd . read_excel ( <A> )	read_excel pd . read_excel ( <A> )	sheet_name = <A>	sheet_name	read_excel pd
表データ <A> を表属性 <B> を元にソートし、インプレースする	<A> . sort_values ( <B> , inplace = True )	<B> <A> . sort_values ( <B> , inplace = True )	. sort_values ( <A> , <B> , inplace = True )	for <A> . sort_values ( <B> , inplace = True )	<A> . sort_values ( <B> , inplace = True )	df . sort_values ( <B> , inplace = True )
データフレーム <A> の中のカテゴリ変数をダミー変数に変換して、 <A> とする	<A> = pd . get_dummies ( <A> )	range = ( <A> )	= pd . get_dummies ( <A> )	<A> = pd . get_dummies ( <A> )	pd . get_dummies ( <A> )	sep = <A>
<B> のカラム名を <C> から <D> に変更して、 <A> にする	<A> = <B> . rename ( columns = { <C> : <D> } )	<B> <A> = <B> . rename ( columns = { <C> : <D> } )	<A> = <B> . rename ( columns = { <C> : <D> } )	= <B> . rename ( columns = { <C> : <D> } )	range = <B> . rename ( columns = { <C> : <D> } )	= <A> . rename ( columns = { <B> : <C> , <D> : <E> } )
表データ <A> 全体を位置を元に並び替え、置き換える	<A> . sort_index ( inplace = True )	<A> = <A> . sort_index ( )	= <A> . sort_index ( )	df = <A> . sort_index ( )	<A> . sort_index ( inplace = True )	df . sort_index ( inplace = True )
<A> の中の未入力の値の合計を算出する	<A> . isnull ( ) . sum ( )	<A> . isnull ( ) . sum ( )	. isnull ( ) . sum ( )	df . isnull ( ) . sum ( )	isnull . isnull ( ) . sum ( )	isnull . sum ( )
<A> の <B> と <C> と <D> について関係性を一度に描く	sns . pairplot ( <A> [ [ <B> , <C> , <D> ] ] )	alpha = <A> . pairplot ( [ <B> , <C> , <D> ] ] )	sns . pairplot ( <A> [ [ <B> , <C> , <D> ] ] )	pairplot sns . pairplot ( <A> [ <B> , <C> , <D> ] ] )	plt . boxplot ( [ <A> [ <B> , <C> ] , <A> [ <D> ] ] ] ] )	alpha = <A>
<A> の未入力の値をその最頻値で穴埋めする	<A> . fillna ( <A> . mode ( ) )	<A> . fillna ( <A> . mode ( ) )	pd . fillna ( <A> . mode ( ) )	fillna <A> . fillna ( <A> . mode ( ) )	. fillna ( <A> . mode ( ) )	. fillna <A> . mode ( ) )
<B> というエクセルデータのシート名 <C> を表データに格納し、 <A> にする	<A> = pd . read_excel ( <B> , sheet_name = <C> )	<A> = pd . read_excel ( <B> , sheet_name = <C> )	, <A> = pd . read_excel ( <B> , sheet_name = <C> )	= pd . read_excel ( <A> , sheet_name = <C> )	df = pd . read_excel ( <B> , sheet_name = <C> )	range = pd . read_excel ( <B> , sheet_name = <C> )
データフレーム <A> をカラム <B> の値を軸にソートし、 <A> にする	<A> = <A> . sort_values ( <B> )	= <A> . sort_values ( <B> )	df = <A> . sort_values ( <B> )	range = <A> . sort_values ( <B> )	<A> = <A> . sort_values ( <B> )	<B> <A> = <A> . sort_values ( <B> )
<A> と表 <B> を横に一つにまとめる	pd . merge ( <A> , <B> )	pd . merge ( <A> , <B> )	merge pd . merge ( <A> , <B> )	plt . merge ( <A> , <B> )	for pd . merge ( <A> , <B> )	marker = pd . merge ( <A> , <B> )
エクセルファイル <A> の <B> シート名を読む	pd . read_excel ( <A> , sheet_name = <B> )	sheet_name = pd . read_excel ( <A> , sheet_name = <B> )	pd . read_excel ( <A> , sheet_name = <B> )	read_excel pd . read_excel ( <A> , sheet_name = <B> )	to_excel . read_excel ( <B> )	sheet_name = <A>
そこで、グラフは密度推定をする	kind = 'density'	kind = 'density'	start = 'density'	activation = 'density'	solver = 'density'	'density'
同じグラフ内で <A> の <B> と <A> 表データのカラム <C> と <A> のカラム <D> を箱ひげ図で表示する	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	sns . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	for plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	boxplot plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	kind = plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] )
表データ df の <A> のデータ列を繰り返す	for name in data [ <A> ] :	name in data [ <A> ] :	for name in data [ <A> ] :	name [ <A> ] :	name [ <A> : ]	markeredgecolor = <A>
<A> を縦軸に加える	plt . ylabel ( <A> )	plt . ylabel ( <A> )	sklearn . ylabel ( <A> )	ylabel <A> . ylabel ( )	ylabel <A>	ylabel
<B> と <C> を縦結合し、 <A> とする	<A> = pd . concat ( [ <B> , <C> ] )	<A> = pd . concat ( [ <B> , <C> ] )	df = pd . concat ( [ <B> , <C> ] )	= pd . concat ( [ <A> , <B> , <C> ] )	, <A> = pd . concat ( [ <B> , <C> ] )	range = pd . concat ( [ <B> , <C> ] )
同じ x 軸と y 軸で <A> 表の <B> 表属性と <C> と <D> を箱ひげ図で作図する	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	sns . pairplot ( <A> [ [ <B> , <C> , <D> ] ] )	. plt ( [ <A> , <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	boxplot plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	kind = plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] )
データフレーム <A> の全ての列で重複している行を削除し、置き換える	<A> . drop_duplicates ( inplace = True )	markerfacecolor = <A> . drop_duplicates ( )	<A> = <A> . drop_duplicates ( )	df = <A> . drop_duplicates ( )	<A> . drop_duplicates ( inplace = True )	df . drop_duplicates ( inplace = True )
表 <A> の <B> と列 <C> と <D> 列について関係性を一度に描画する	sns . pairplot ( <A> [ [ <B> , <C> , <D> ] ] )	sns . pairplot ( <A> [ [ <B> , <C> , <D> ] ] )	pairplot sns . pairplot ( <A> [ <B> , <C> , <D> ] ] )	<A> . sns ( [ [ <B> , <C> , <D> ] ] )	<A> . sns [ [ <B> , <C> , <D> ] ] )	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )
カラム <A> という列をドロップして、置き換える	df = df . drop ( <A> , axis = 1 )	= df . drop ( <A> , axis = 1 )	<A> = df . drop ( <A> , axis = 1 )	<A> . drop ( axis = 1 , inplace = True )	df . drop ( <A> , axis = 1 , inplace = True )	df = df . drop ( <A> , axis = 1 )
表データ <A> の要約統計量を確認する	<A> . describe ( )	<A> . describe ( )	df1 <A> . describe ( )	. describe ( )	describe <A> . describe ( )	if <A> . describe ( )
そこで、目印のエッジ色は赤紫色を用いる	markeredgecolor = 'magenta'	markeredgecolor = 'purple'	markerfacecolor = 'magenta'	activation = 'magenta'	autopct = 'magenta'	markeredgecolor = 'magenta'
<A> 中の <B> と <C> 表属性に重複が存在するのか確認する	<A> . duplicated ( subset = [ <B> , <C> ] )	<A> . duplicated ( subset = [ <B> , <C> ] )	plt . duplicated ( subset = [ <A> , <B> , <C> ] )	pd . duplicated ( subset = [ <A> , <B> , <C> ] )	df . duplicated ( subset = [ <A> , <B> , <C> ] )	if <A> . duplicated ( subset = [ <B> , <C> ] )
データフレーム <A> のカラム <D> について、カラム <B> を位置、 <C> をカラムとしたピボットテーブルを作成する	<A> . pivot_table ( index = <B> , columns = <C> , values = <D> )	<B> <A> . pivot_table ( index = <C> , columns = <D> )	<A> . pivot_table ( index = <B> , columns = <C> , values = <D> )	sns . pivot_table ( <A> , columns = <B> , columns = <C> , values = <D> )	for <A> . pivot_table ( index = <B> , columns = <C> , values = <D> )	if <A> . pivot_table ( index = <B> , columns = <C> , values = <D> )
